id,ad,education,yearsexp,firstname,high,low,call,female,black,college
b,15,4,14,Allison,0,1,0,1,0,1
b,15,4,6,Latoya,0,1,0,1,1,1
b,15,4,6,Laurie,1,0,0,1,0,1
b,15,2,3,Allison,0,1,0,1,0,0
b,15,3,5,Anne,1,0,0,1,0,0
b,15,4,5,Latonya,1,0,0,1,1,1
b,15,3,6,Latoya,0,1,0,1,1,0
b,15,2,6,Ebony,0,1,0,1,1,0
b,15,4,6,Jill,0,1,0,1,0,1
b,15,4,5,Keisha,1,0,0,1,1,1
b,15,4,15,Laurie,1,0,0,1,0,1
b,15,2,9,Aisha,0,1,0,1,1,0
b,15,4,9,Emily,0,1,0,1,0,1
b,15,3,11,Jill,1,0,0,1,0,0
b,15,3,10,Keisha,1,0,0,1,1,0
295,15,4,6,Aisha,1,0,0,1,1,1
295,15,1,10,Brendan,0,1,0,0,0,0
380,15,4,2,Brendan,1,0,0,0,0,1
268,15,4,2,Carrie,1,0,0,1,0,1
319,15,4,7,Darnell,0,1,0,0,1,1
407,15,4,8,Ebony,1,0,0,1,1,1
319,15,4,2,Geoffrey,1,0,0,0,0,1
407,15,4,7,Jamal,0,1,0,0,1,1
380,15,4,8,Jamal,1,0,0,0,1,1
319,15,4,6,Jay,0,1,0,0,0,1
363,15,4,26,Jay,0,1,0,0,0,1
363,15,4,14,Jermaine,1,0,0,0,1,1
268,15,4,7,Jill,0,1,0,1,0,1
363,15,4,8,Kareem,0,1,0,0,1,1
363,15,4,18,Kristen,1,0,0,1,0,1
295,15,2,8,Latoya,0,1,0,1,1,0
380,15,4,6,Leroy,0,1,0,0,1,1
319,15,4,8,Leroy,1,0,0,0,1,1
295,15,4,10,Neil,1,0,0,0,0,1
268,15,4,8,Rasheed,1,0,0,0,1,1
407,15,4,6,Sarah,0,1,0,1,0,1
380,15,4,7,Todd,0,1,0,0,0,1
407,15,4,2,Todd,1,0,0,0,0,1
268,15,4,6,Tremayne,0,1,0,0,1,1
b,152,3,13,Allison,0,1,0,1,0,0
b,152,4,9,Anne,1,0,0,1,0,1
b,152,4,5,Latoya,1,0,0,1,1,1
b,152,4,11,Tamika,0,1,0,1,1,1
b,153,3,13,Latonya,0,1,0,1,1,0
b,153,4,9,Laurie,1,0,1,1,0,1
b,153,3,7,Meredith,0,1,1,1,0,0
b,153,4,14,Tamika,1,0,1,1,1,1
b,154,3,1,Emily,0,1,0,1,0,0
b,154,3,4,Kenya,0,1,0,1,1,0
b,154,3,16,Kristen,1,0,0,1,0,0
b,154,3,26,Tanisha,1,0,0,1,1,0
b,156,3,4,Ebony,1,0,0,1,1,0
b,156,2,18,Emily,1,0,1,1,0,0
b,156,3,5,Latoya,0,1,0,1,1,0
b,156,3,2,Sarah,0,1,0,1,0,0
b,157,4,7,Ebony,0,1,0,1,1,1
b,157,4,8,Jill,0,1,0,1,0,1
b,157,3,8,Kristen,1,0,0,1,0,0
b,157,4,7,Tanisha,1,0,0,1,1,1
b,158,4,9,Emily,1,0,0,1,0,1
b,158,4,4,Kenya,0,1,0,1,1,1
b,158,4,2,Sarah,0,1,0,1,0,1
b,158,4,12,Tamika,1,0,0,1,1,1
b,159,3,7,Ebony,0,1,0,1,1,0
b,159,2,19,Kristen,1,0,0,1,0,0
b,159,3,1,Laurie,0,1,0,1,0,0
b,159,3,16,Tanisha,1,0,0,1,1,0
a,15b,4,7,Allison,0,1,1,1,0,1
a,15b,4,6,Ebony,0,1,0,1,1,1
a,15b,4,6,Kareem,1,0,0,0,1,1
a,15b,4,4,Neil,1,0,0,0,0,1
b,16,3,11,Aisha,1,0,0,1,1,0
b,16,4,9,Anne,0,1,0,1,0,1
b,16,4,9,Ebony,0,1,0,1,1,1
b,16,3,14,Jill,1,0,0,1,0,0
b,16,3,7,Jill,1,0,0,1,0,0
b,16,4,5,Keisha,0,1,0,1,1,1
b,16,3,6,Lakisha,1,0,0,1,1,0
b,16,4,5,Meredith,0,1,0,1,0,1
b,16,2,3,Aisha,0,1,0,1,1,0
b,16,4,4,Anne,1,0,0,1,0,1
b,16,3,4,Carrie,0,1,0,1,0,0
b,16,4,5,Kenya,1,0,0,1,1,1
b,16,4,7,Aisha,1,0,0,1,1,1
b,16,2,6,Emily,0,1,0,1,0,0
b,16,3,7,Meredith,1,0,0,1,0,0
b,16,4,6,Tanisha,0,1,0,1,1,1
b,16,4,8,Aisha,0,1,0,1,1,1
b,16,3,8,Allison,0,1,0,1,0,0
b,16,4,7,Emily,1,0,0,1,0,1
b,16,4,21,Kenya,1,0,0,1,1,1
b,16,2,19,Allison,0,1,0,1,0,0
b,16,3,19,Kristen,1,0,1,1,0,0
b,16,4,19,Lakisha,0,1,1,1,1,1
b,16,4,22,Tamika,1,0,1,1,1,1
b,16,4,5,Aisha,0,1,0,1,1,1
b,16,3,5,Emily,1,0,0,1,0,0
b,16,4,5,Kristen,0,1,0,1,0,1
b,16,3,6,Tanisha,1,0,0,1,1,0
b,16,3,7,Aisha,1,0,0,1,1,0
b,16,4,5,Carrie,0,1,0,1,0,1
b,16,4,7,Meredith,1,0,0,1,0,1
b,16,3,6,Tanisha,0,1,0,1,1,0
b,16,4,7,Anne,1,0,0,1,0,1
b,16,4,6,Jill,0,1,0,1,0,1
b,16,4,8,Lakisha,1,0,0,1,1,1
b,16,3,8,Tanisha,0,1,0,1,1,0
b,16,4,7,Emily,1,0,0,1,0,1
b,16,4,5,Latoya,1,0,0,1,1,1
b,16,2,6,Meredith,0,1,0,1,0,0
b,16,4,6,Tamika,0,1,0,1,1,1
b,16,4,7,Allison,1,0,0,1,0,1
b,16,4,3,Latonya,1,0,0,1,1,1
b,16,4,2,Meredith,0,1,0,1,0,1
b,16,4,3,Tamika,0,1,0,1,1,1
b,16,4,7,Leroy,0,1,0,0,1,1
b,16,4,7,Matthew,1,0,0,0,0,1
b,16,4,3,Neil,0,1,0,0,0,1
b,16,4,8,Tyrone,1,0,0,0,1,1
b,16,4,6,Meredith,1,0,0,1,0,1
b,16,4,7,Tanisha,1,0,0,1,1,1
b,16,4,21,Carrie,1,0,0,1,0,1
b,16,4,12,Emily,0,1,0,1,0,1
b,16,2,5,Keisha,0,1,0,1,1,0
b,16,3,5,Lakisha,1,0,0,1,1,0
b,16,3,5,Allison,1,0,0,1,0,0
b,16,4,5,Ebony,1,0,0,1,1,1
b,16,4,9,Latoya,0,1,0,1,1,1
b,16,3,6,Laurie,0,1,0,1,0,0
408,16,4,18,Allison,1,0,0,1,0,1
381,16,4,8,Anne,1,0,0,1,0,1
86,16,4,8,Brad,1,0,0,0,0,1
269,16,4,7,Brett,0,1,0,0,0,1
191,16,4,8,Darnell,0,1,0,0,1,1
381,16,4,6,Darnell,0,1,1,0,1,1
408,16,4,26,Darnell,0,1,0,0,1,1
86,16,4,6,Ebony,0,1,0,1,1,1
364,16,4,6,Emily,0,1,0,1,0,1
296,16,4,7,Geoffrey,0,1,0,0,0,1
364,16,4,8,Geoffrey,1,0,0,0,0,1
408,16,4,8,Jay,0,1,0,0,0,1
191,16,4,20,Jermaine,1,0,0,0,1,1
296,16,4,8,Jill,1,0,0,1,0,1
381,16,4,2,Keisha,1,0,1,1,1,1
86,16,4,2,Keisha,1,0,0,1,1,1
296,16,4,2,Lakisha,1,0,0,1,1,1
269,16,4,6,Latonya,0,1,0,1,1,1
364,16,4,7,Latoya,0,1,0,1,1,1
86,16,4,7,Meredith,0,1,0,1,0,1
269,16,4,8,Meredith,1,0,0,1,0,1
191,16,4,13,Neil,0,1,0,0,0,1
269,16,4,2,Rasheed,1,0,0,0,1,1
381,16,4,7,Todd,0,1,0,0,0,1
191,16,4,5,Todd,1,0,0,0,0,1
296,16,4,6,Tremayne,0,1,0,0,1,1
364,16,4,2,Tyrone,1,0,0,0,1,1
408,16,4,14,Tyrone,1,0,0,0,1,1
b,161,4,7,Emily,0,1,0,1,0,1
b,161,4,5,Lakisha,1,0,0,1,1,1
b,161,4,9,Sarah,1,0,1,1,0,1
b,161,3,4,Tanisha,0,1,0,1,1,0
b,162,3,13,Allison,0,1,0,1,0,0
b,162,4,14,Kenya,1,0,0,1,1,1
b,162,3,7,Latonya,0,1,0,1,1,0
b,162,3,4,Meredith,1,0,1,1,0,0
b,163,4,7,Anne,0,1,0,1,0,1
b,163,3,5,Ebony,0,1,0,1,1,0
b,163,2,19,Emily,1,0,0,1,0,0
b,163,3,4,Tamika,1,0,0,1,1,0
b,164,2,19,Anne,1,0,0,1,0,0
b,164,3,2,Kenya,0,1,0,1,1,0
b,164,4,5,Latonya,1,0,0,1,1,1
b,164,3,4,Sarah,0,1,0,1,0,0
b,165,4,14,Ebony,1,0,0,1,1,1
b,165,4,5,Kristen,1,0,0,1,0,1
b,165,3,13,Laurie,0,1,0,1,0,0
b,165,4,11,Tamika,0,1,0,1,1,1
b,166,3,2,Allison,0,1,0,1,0,0
b,166,4,9,Jill,1,0,0,1,0,1
b,166,3,1,Kenya,0,1,0,1,1,0
b,166,4,14,Lakisha,1,0,0,1,1,1
b,168,2,16,Anne,1,0,1,1,0,0
b,168,3,5,Emily,0,1,0,1,0,0
b,168,2,19,Kenya,1,0,0,1,1,0
b,168,3,1,Latoya,0,1,0,1,1,0
b,169,2,16,Ebony,1,0,0,1,1,0
b,169,3,26,Emily,1,0,0,1,0,0
b,169,3,2,Jill,0,1,0,1,0,0
b,169,3,4,Tamika,0,1,0,1,1,0
a,16b,4,6,Allison,0,1,1,1,0,1
a,16b,4,8,Hakim,1,0,1,0,1,1
a,16b,4,6,Jamal,0,1,1,0,1,1
a,16b,4,6,Jay,1,0,1,0,0,1
b,17,3,7,Anne,1,0,0,1,0,0
b,17,4,8,Emily,0,1,0,1,0,1
b,17,2,5,Lakisha,0,1,0,1,1,0
b,17,4,6,Latonya,1,0,0,1,1,1
b,17,4,4,Anne,1,0,0,1,0,1
b,17,2,4,Ebony,0,1,0,1,1,0
b,17,4,4,Sarah,0,1,0,1,0,1
b,17,3,4,Tanisha,1,0,0,1,1,0
b,17,4,7,Laurie,0,1,0,1,0,1
b,17,4,4,Tamika,0,1,0,1,1,1
b,17,4,12,Emily,0,1,0,1,0,1
b,17,4,10,Keisha,0,1,0,1,1,1
b,17,3,13,Latoya,1,0,0,1,1,0
b,17,3,13,Meredith,1,0,0,1,0,0
b,17,4,12,Kristen,1,0,0,1,0,1
b,17,2,10,Latoya,1,0,0,1,1,0
b,17,2,11,Meredith,0,1,0,1,0,0
b,17,4,11,Tanisha,0,1,0,1,1,1
b,17,3,7,Anne,1,0,1,1,0,0
b,17,4,8,Kenya,1,0,1,1,1,1
b,17,4,6,Sarah,0,1,1,1,0,1
b,17,4,7,Tanisha,0,1,1,1,1,1
b,17,4,13,Carrie,0,1,0,1,0,1
b,17,3,12,Emily,1,0,0,1,0,0
b,17,2,11,Keisha,0,1,0,1,1,0
b,17,4,11,Kenya,1,0,0,1,1,1
b,17,4,5,Anne,0,1,0,1,0,1
b,17,3,5,Emily,1,0,0,1,0,0
b,17,4,5,Keisha,0,1,0,1,1,1
b,17,3,6,Tanisha,1,0,0,1,1,0
b,17,2,3,Emily,0,1,0,1,0,0
b,17,3,9,Kenya,0,1,0,1,1,0
b,17,4,7,Latonya,1,0,0,1,1,1
b,17,3,5,Sarah,1,0,0,1,0,0
b,17,4,11,Emily,1,0,0,1,0,1
b,17,3,14,Latonya,1,0,0,1,1,0
b,17,4,10,Latoya,0,1,0,1,1,1
b,17,4,9,Sarah,0,1,0,1,0,1
b,17,4,6,Emily,0,1,0,1,0,1
b,17,4,6,Jill,1,0,0,1,0,1
b,17,4,6,Lakisha,0,1,0,1,1,1
b,17,3,4,Latonya,1,0,0,1,1,0
b,17,4,11,Anne,1,0,0,1,0,1
b,17,4,11,Ebony,1,0,0,1,1,1
b,17,4,6,Latoya,0,1,0,1,1,1
b,17,4,6,Meredith,0,1,0,1,0,1
b,17,4,6,Allison,0,1,0,1,0,1
b,17,4,11,Ebony,1,0,0,1,1,1
b,17,4,11,Emily,1,0,0,1,0,1
b,17,4,6,Latoya,0,1,0,1,1,1
b,17,4,14,Anne,0,1,0,1,0,1
b,17,4,6,Emily,1,0,0,1,0,1
b,17,4,6,Keisha,0,1,0,1,1,1
b,17,4,6,Tamika,1,0,0,1,1,1
b,17,4,6,Jill,0,1,0,1,0,1
b,17,3,3,Lakisha,1,0,0,1,1,0
b,17,4,5,Sarah,1,0,0,1,0,1
b,17,4,4,Tamika,0,1,0,1,1,1
b,17,4,12,Carrie,0,1,1,1,0,1
b,17,3,13,Lakisha,0,1,0,1,1,0
b,17,3,12,Laurie,1,0,0,1,0,0
b,17,3,11,Tanisha,1,0,0,1,1,0
237,17,4,6,Aisha,0,1,0,1,1,1
87,17,4,8,Aisha,0,1,0,1,1,1
365,17,4,14,Aisha,1,0,0,1,1,1
237,17,4,2,Anne,1,0,0,1,0,1
142,17,4,13,Brad,0,1,0,0,0,1
297,17,4,8,Brad,1,0,0,0,0,1
270,17,4,8,Carrie,0,1,0,1,0,1
142,17,4,5,Carrie,1,0,0,1,0,1
270,17,4,14,Emily,1,0,0,1,0,1
365,17,4,18,Geoffrey,1,0,0,0,0,1
297,17,4,2,Hakim,1,0,0,0,1,1
192,17,4,2,Jay,1,0,0,0,0,1
297,17,4,6,Jermaine,0,1,0,0,1,1
321,17,4,8,Keisha,1,0,0,1,1,1
142,17,4,8,Kenya,0,1,0,1,1,1
192,17,4,7,Kristen,0,1,0,1,0,1
297,17,4,7,Kristen,0,1,0,1,0,1
321,17,4,6,Kristen,0,1,0,1,0,1
321,17,4,7,Lakisha,0,1,0,1,1,1
192,17,4,8,Lakisha,1,0,0,1,1,1
192,17,4,6,Latonya,0,1,0,1,1,1
142,17,4,20,Latoya,1,0,0,1,1,1
87,17,4,20,Leroy,1,0,0,0,1,1
87,17,4,13,Matthew,0,1,0,0,0,1
321,17,4,2,Matthew,1,0,0,0,0,1
87,17,4,5,Neil,1,0,0,0,0,1
365,17,4,26,Rasheed,0,1,0,0,1,1
237,17,4,7,Sarah,0,1,0,1,0,1
365,17,4,8,Todd,0,1,0,0,0,1
270,17,4,26,Tremayne,0,1,0,0,1,1
237,17,4,8,Tremayne,1,0,0,0,1,1
270,17,4,18,Tyrone,1,0,0,0,1,1
b,170,4,5,Latoya,1,0,1,1,1,1
b,170,4,7,Meredith,0,1,1,1,0,1
b,170,3,4,Sarah,1,0,1,1,0,0
b,170,3,4,Tanisha,0,1,1,1,1,0
b,171,2,16,Jill,1,0,1,1,0,0
b,171,3,4,Kristen,0,1,0,1,0,0
b,171,3,4,Tamika,0,1,0,1,1,0
b,171,4,5,Tanisha,1,0,0,1,1,1
b,172,4,8,Anne,1,0,0,1,0,1
b,172,3,16,Ebony,1,0,0,1,1,0
b,172,3,2,Lakisha,0,1,0,1,1,0
b,172,4,7,Laurie,0,1,0,1,0,1
b,173,3,26,Allison,1,0,0,1,0,0
b,173,3,2,Emily,0,1,0,1,0,0
b,173,3,13,Kenya,0,1,0,1,1,0
b,173,3,4,Tamika,1,0,0,1,1,0
b,174,3,2,Latonya,0,1,0,1,1,0
b,174,3,1,Laurie,0,1,0,1,0,0
b,174,4,5,Meredith,1,0,0,1,0,1
b,174,3,4,Tamika,1,0,0,1,1,0
b,175,3,13,Kristen,0,1,0,1,0,0
b,175,3,7,Latonya,0,1,0,1,1,0
b,175,4,14,Sarah,1,0,0,1,0,1
b,175,4,9,Tanisha,1,0,0,1,1,1
b,176,4,11,Allison,0,1,1,1,0,1
b,176,2,16,Anne,1,0,0,1,0,0
b,176,4,5,Lakisha,1,0,0,1,1,1
b,176,3,5,Tamika,0,1,0,1,1,0
b,177,3,2,Anne,0,1,1,1,0,0
b,177,4,5,Emily,1,0,1,1,0,1
b,177,3,4,Lakisha,0,1,0,1,1,0
b,177,2,16,Latoya,1,0,0,1,1,0
b,178,3,4,Carrie,0,1,0,1,0,0
b,178,4,9,Ebony,1,0,0,1,1,1
b,178,4,5,Laurie,1,0,0,1,0,1
b,178,4,7,Tanisha,0,1,0,1,1,1
b,179,4,9,Carrie,1,0,1,1,0,1
b,179,3,13,Ebony,0,1,0,1,1,0
b,179,3,4,Kristen,0,1,1,1,0,0
b,179,4,8,Tanisha,1,0,0,1,1,1
a,17b,4,20,Jill,0,1,1,1,0,1
a,17b,4,13,Lakisha,0,1,1,1,1,1
b,18,4,6,Aisha,0,1,0,1,1,1
b,18,3,9,Anne,1,0,0,1,0,0
b,18,3,6,Jill,0,1,0,1,0,0
b,18,4,8,Tamika,1,0,0,1,1,1
b,18,4,4,Aisha,0,1,0,1,1,1
b,18,4,4,Allison,0,1,0,1,0,1
b,18,3,4,Carrie,1,0,0,1,0,0
b,18,4,4,Latoya,1,0,0,1,1,1
b,18,4,7,Anne,1,0,0,1,0,1
b,18,4,6,Emily,0,1,0,1,0,1
b,18,4,5,Latoya,0,1,0,1,1,1
b,18,3,7,Tamika,1,0,0,1,1,0
b,18,4,6,Anne,0,1,0,1,0,1
b,18,3,16,Emily,1,0,0,1,0,0
b,18,4,8,Kenya,0,1,0,1,1,1
b,18,4,7,Latoya,1,0,0,1,1,1
b,18,3,5,Carrie,1,0,0,1,0,0
b,18,2,5,Emily,0,1,0,1,0,0
b,18,4,6,Keisha,0,1,0,1,1,1
b,18,4,6,Tamika,1,0,0,1,1,1
b,18,3,16,Anne,1,0,0,1,0,0
b,18,4,16,Lakisha,0,1,0,1,1,1
b,18,4,14,Latonya,1,0,0,1,1,1
b,18,4,15,Meredith,0,1,0,1,0,1
b,18,4,7,Anne,1,0,0,1,0,1
b,18,3,6,Kenya,0,1,0,1,1,0
b,18,4,7,Kristen,0,1,0,1,0,1
b,18,4,7,Latoya,1,0,0,1,1,1
b,18,2,4,Kristen,0,1,0,1,0,0
b,18,4,5,Latoya,0,1,0,1,1,1
b,18,3,6,Aisha,0,1,0,1,1,0
b,18,4,5,Jill,0,1,0,1,0,1
b,18,4,7,Kristen,1,0,0,1,0,1
b,18,3,7,Lakisha,1,0,0,1,1,0
b,18,4,9,Anne,0,1,0,1,0,1
b,18,4,8,Kenya,1,0,0,1,1,1
b,18,3,9,Kristen,1,0,0,1,0,0
b,18,4,8,Tamika,0,1,0,1,1,1
b,18,4,8,Allison,1,0,0,1,0,1
b,18,4,6,Keisha,1,0,0,1,1,1
b,18,4,7,Kenya,0,1,0,1,1,1
b,18,4,4,Sarah,0,1,0,1,0,1
b,18,4,4,Brendan,0,1,0,0,0,1
b,18,4,5,Brett,1,0,0,0,0,1
b,18,4,7,Jermaine,0,1,0,0,1,1
b,18,4,4,Tyrone,1,0,0,0,1,1
b,18,4,10,Jill,1,0,1,1,0,1
b,18,4,2,Kenya,0,1,0,1,1,1
b,18,4,11,Latoya,1,0,0,1,1,1
b,18,4,3,Laurie,0,1,1,1,0,1
b,18,4,5,Keisha,1,0,0,1,1,1
b,18,4,3,Lakisha,0,1,0,1,1,1
b,18,4,4,Laurie,1,0,0,1,0,1
b,18,4,3,Sarah,0,1,0,1,0,1
b,18,4,14,Emily,0,1,0,1,0,1
b,18,4,2,Kenya,0,1,0,1,1,1
b,18,4,9,Kenya,1,0,0,1,1,1
b,18,4,14,Lakisha,0,1,0,1,1,1
b,18,4,12,Laurie,1,0,0,1,0,1
b,18,4,6,Sarah,0,1,0,1,0,1
b,18,3,4,Anne,0,1,0,1,0,0
b,18,4,5,Lakisha,1,0,0,1,1,1
b,18,4,6,Latonya,0,1,0,1,1,1
b,18,3,3,Meredith,1,0,0,1,0,0
b,18,3,3,Ebony,1,0,0,1,1,0
b,18,4,14,Kristen,1,0,0,1,0,1
b,18,2,11,Latonya,0,1,0,1,1,0
b,18,4,11,Meredith,0,1,0,1,0,1
271,18,4,7,Aisha,0,1,0,1,1,1
298,18,4,6,Aisha,0,1,0,1,1,1
238,18,4,2,Aisha,1,0,0,1,1,1
a,18,4,21,Brad,0,1,1,0,0,1
383,18,4,2,Brad,1,0,0,0,0,1
298,18,4,7,Brendan,0,1,0,0,0,1
383,18,4,6,Brendan,0,1,0,0,0,1
a,18,4,6,Brett,1,0,1,0,0,1
271,18,4,2,Carrie,1,0,0,1,0,1
322,18,4,2,Hakim,1,0,0,0,1,1
193,18,4,14,Jay,1,0,0,0,0,1
322,18,4,6,Kareem,0,1,0,0,1,1
a,18,4,2,Kenya,0,1,1,1,1,1
322,18,4,7,Kristen,0,1,0,1,0,1
193,18,4,26,Lakisha,0,1,0,1,1,1
298,18,4,8,Lakisha,1,0,0,1,1,1
a,18,4,7,Latonya,1,0,1,1,1,1
238,18,4,6,Leroy,0,1,0,0,1,1
383,18,4,8,Leroy,1,0,0,0,1,1
193,18,4,8,Matthew,0,1,0,0,0,1
238,18,4,8,Matthew,1,0,0,0,0,1
238,18,4,7,Neil,0,1,0,0,0,1
298,18,4,2,Neil,1,0,0,0,0,1
322,18,4,8,Neil,1,0,0,0,0,1
271,18,4,6,Sarah,0,1,0,1,0,1
193,18,4,18,Tremayne,1,0,0,0,1,1
383,18,4,7,Tyrone,0,1,0,0,1,1
271,18,4,8,Tyrone,1,0,0,0,1,1
b,180,3,13,Anne,0,1,0,1,0,0
b,180,4,9,Lakisha,1,0,0,1,1,1
b,180,4,7,Latoya,0,1,0,1,1,1
b,180,3,26,Sarah,1,0,1,1,0,0
b,181,3,16,Aisha,1,0,0,1,1,0
b,181,4,14,Anne,1,0,0,1,0,1
b,181,3,13,Sarah,0,1,0,1,0,0
b,181,3,7,Tanisha,0,1,0,1,1,0
b,182,3,4,Carrie,1,0,0,1,0,0
b,182,4,14,Ebony,1,0,0,1,1,1
b,182,3,13,Kenya,0,1,0,1,1,0
b,182,3,1,Kristen,0,1,0,1,0,0
b,183,3,5,Aisha,0,1,0,1,1,0
b,183,3,2,Allison,0,1,0,1,0,0
b,183,4,13,Ebony,1,0,1,1,1,1
b,183,2,16,Jill,1,0,0,1,0,0
b,184,3,4,Allison,0,1,0,1,0,0
b,184,4,8,Emily,1,0,1,1,0,1
b,184,3,4,Latoya,0,1,0,1,1,0
b,184,2,19,Tamika,1,0,1,1,1,0
b,185,3,7,Aisha,0,1,0,1,1,0
b,185,3,13,Carrie,0,1,1,1,0,0
b,185,4,13,Jill,1,0,1,1,0,1
b,185,3,16,Latonya,1,0,0,1,1,0
b,186,3,1,Kenya,0,1,0,1,1,0
b,186,3,4,Kristen,0,1,0,1,0,0
b,186,3,26,Latoya,1,0,0,1,1,0
b,186,4,9,Sarah,1,0,0,1,0,1
b,187,3,4,Emily,0,1,0,1,0,0
b,187,4,5,Jill,1,0,1,1,0,1
b,187,4,7,Kenya,0,1,0,1,1,1
b,187,3,26,Latoya,1,0,0,1,1,0
b,189,4,7,Emily,0,1,1,1,0,1
b,189,3,4,Kenya,0,1,0,1,1,0
b,189,4,8,Lakisha,1,0,0,1,1,1
b,189,3,16,Sarah,1,0,0,1,0,0
a,18b,4,10,Brad,1,0,1,0,0,1
a,18b,1,10,Hakim,0,1,1,0,1,0
a,18b,2,8,Todd,0,1,1,0,0,0
a,18b,4,6,Tremayne,1,0,1,0,1,1
b,19,4,4,Anne,0,1,0,1,0,1
b,19,4,5,Kenya,1,0,0,1,1,1
b,19,3,5,Kristen,1,0,0,1,0,0
b,19,2,6,Latonya,0,1,0,1,1,0
b,19,3,3,Allison,1,0,0,1,0,0
b,19,3,4,Keisha,1,0,1,1,1,0
b,19,4,3,Kristen,0,1,0,1,0,1
b,19,4,3,Tamika,0,1,0,1,1,1
b,19,4,8,Jill,1,0,0,1,0,1
b,19,3,8,Kristen,0,1,0,1,0,0
b,19,3,9,Latoya,1,0,0,1,1,0
b,19,4,6,Tamika,0,1,0,1,1,1
b,19,4,20,Allison,0,1,0,1,0,1
b,19,4,19,Latonya,0,1,0,1,1,1
b,19,4,20,Meredith,1,0,0,1,0,1
b,19,3,21,Tamika,1,0,0,1,1,0
b,19,4,5,Aisha,1,0,0,1,1,1
b,19,4,5,Emily,1,0,0,1,0,1
b,19,3,4,Laurie,0,1,0,1,0,0
b,19,4,5,Tanisha,0,1,0,1,1,1
b,19,3,6,Jill,0,1,0,1,0,0
b,19,3,3,Kenya,1,0,0,1,1,0
b,19,3,4,Latonya,0,1,0,1,1,0
b,19,4,5,Meredith,1,0,0,1,0,1
b,19,3,8,Carrie,0,1,0,1,0,0
b,19,3,6,Ebony,1,0,0,1,1,0
b,19,2,9,Latonya,0,1,0,1,1,0
b,19,3,21,Sarah,1,0,0,1,0,0
b,19,3,6,Kristen,0,1,0,1,0,0
b,19,4,5,Latoya,0,1,0,1,1,1
b,19,4,7,Laurie,1,0,0,1,0,1
b,19,3,7,Tamika,1,0,0,1,1,0
b,19,4,13,Kenya,0,1,0,1,1,1
b,19,4,21,Kristen,1,0,0,1,0,1
b,19,4,19,Laurie,0,1,0,1,0,1
b,19,4,7,Tamika,1,0,0,1,1,1
b,19,4,5,Anne,1,0,0,1,0,1
b,19,4,5,Ebony,1,0,0,1,1,1
b,19,3,9,Jill,0,1,0,1,0,0
b,19,2,3,Latonya,0,1,0,1,1,0
b,19,4,23,Anne,0,1,0,1,0,1
b,19,4,11,Kenya,0,1,0,1,1,1
b,19,4,9,Latonya,1,0,0,1,1,1
b,19,4,10,Meredith,1,0,0,1,0,1
b,19,4,6,Anne,0,1,0,1,0,1
b,19,4,6,Keisha,1,0,0,1,1,1
b,19,4,7,Kristen,1,0,0,1,0,1
b,19,4,5,Latonya,0,1,0,1,1,1
b,19,4,6,Carrie,0,1,0,1,0,1
b,19,4,6,Ebony,0,1,0,1,1,1
b,19,3,4,Emily,1,0,0,1,0,0
b,19,4,6,Tamika,1,0,0,1,1,1
b,19,4,3,Brett,0,1,0,0,0,1
b,19,4,8,Neil,1,0,0,0,0,1
b,19,4,12,Rasheed,1,0,0,0,1,1
b,19,4,4,Tyrone,0,1,0,0,1,1
b,19,4,6,Brendan,0,1,0,0,0,1
b,19,4,2,Jamal,0,1,0,0,1,1
b,19,4,4,Aisha,0,1,0,1,1,1
b,19,4,5,Allison,1,0,0,1,0,1
b,19,4,4,Carrie,0,1,0,1,0,1
b,19,4,5,Latoya,1,0,0,1,1,1
b,19,2,3,Aisha,0,1,0,1,1,0
b,19,3,6,Allison,0,1,0,1,0,0
b,19,3,5,Jill,1,0,0,1,0,0
b,19,4,5,Tamika,1,0,0,1,1,1
b,19,3,9,Jill,1,0,0,1,0,0
b,19,3,7,Keisha,1,0,0,1,1,0
b,19,3,8,Kristen,0,1,0,1,0,0
b,19,4,4,Tamika,0,1,0,1,1,1
19,19,4,2,Allison,1,0,0,1,0,1
411,19,4,6,Anne,0,1,0,1,0,1
239,19,4,2,Brad,1,0,0,0,0,1
299,19,4,8,Brett,1,0,0,0,0,1
411,19,4,7,Ebony,0,1,0,1,1,1
194,19,4,8,Emily,1,0,0,1,0,1
144,19,4,8,Geoffrey,0,1,0,0,0,1
299,19,4,6,Geoffrey,0,1,0,0,0,1
272,19,4,6,Jay,0,1,0,0,0,1
19,19,4,7,Kareem,0,1,0,0,1,1
194,19,4,2,Kareem,1,0,0,0,1,1
144,19,4,8,Keisha,0,1,0,1,1,1
239,19,4,8,Keisha,1,0,0,1,1,1
272,19,4,7,Kenya,0,1,0,1,1,1
299,19,4,2,Kenya,1,0,0,1,1,1
239,19,4,6,Kristen,0,1,0,1,0,1
144,19,4,10,Laurie,1,0,0,1,0,1
411,19,4,2,Laurie,1,0,0,1,0,1
194,19,4,7,Leroy,0,1,0,0,1,1
299,19,4,7,Leroy,0,1,0,0,1,1
19,19,4,8,Leroy,1,0,0,0,1,1
272,19,4,2,Matthew,1,0,0,0,0,1
194,19,4,6,Meredith,0,1,0,1,0,1
239,19,4,7,Rasheed,0,1,0,0,1,1
19,19,4,6,Sarah,0,1,0,1,0,1
411,19,4,8,Tanisha,1,0,0,1,1,1
